project,approach,iter,dep_num,history_num,input_file,train_size,test_size,epoch_num,loss,tp,fp,tn,fn,random_precision,precision,recall,f1,auc,accuracy
cxf,my,8,0,2,Dataset/cxf_500_concatenated.csv,5940,2486,400,0.6610299944877625,103,1310,1055,18,0.048672566371681415,0.07289455060155697,0.8512396694214877,0.13428943937418514,0.6486642321737459,0.4658085277554304
cxf,my,8,0,3,Dataset/cxf_500_concatenated.csv,9984,2486,400,0.6404483318328857,106,1446,919,15,0.048672566371681415,0.06829896907216494,0.8760330578512396,0.1267184698147041,0.6323082836824909,0.412308930008045
cxf,my,8,0,4,Dataset/cxf_500_concatenated.csv,13830,2486,400,0.6478571593761444,97,1216,1149,24,0.048672566371681415,0.07387661843107388,0.8016528925619835,0.13528591352859137,0.6437439938497022,0.501206757843926
cxf,my,8,0,5,Dataset/cxf_500_concatenated.csv,15492,2486,400,0.6502947509288788,80,806,1559,41,0.048672566371681415,0.09029345372460497,0.6611570247933884,0.15888778550148958,0.6601768210647703,0.6592920353982301
cxf,my,8,0,6,Dataset/cxf_500_concatenated.csv,18298,2486,400,0.6501231789588928,67,609,1756,54,0.048672566371681415,0.09911242603550297,0.5537190082644629,0.16813048933500627,0.6481068614261004,0.7333065164923572
cxf,my,8,0,7,Dataset/cxf_500_concatenated.csv,21318,2486,400,0.6545054316520691,89,1012,1353,32,0.048672566371681415,0.08083560399636694,0.7355371900826446,0.14566284779050737,0.6538151066692293,0.580048270313757
cxf,my,8,0,8,Dataset/cxf_500_concatenated.csv,21414,2486,400,0.596845010916392,28,180,2185,93,0.048672566371681415,0.1346153846153846,0.23140495867768596,0.1702127659574468,0.5776475110513166,0.8901850362027354
cxf,my,8,0,9,Dataset/cxf_500_concatenated.csv,25538,2486,400,0.652327279249827,71,623,1742,50,0.048672566371681415,0.10230547550432277,0.5867768595041323,0.17423312883435582,0.6616759561791274,0.7292839903459373
cxf,my,8,0,10,Dataset/cxf_500_concatenated.csv,29542,2486,400,0.6606955726941427,85,846,1519,36,0.048672566371681415,0.09129967776584318,0.7024793388429752,0.16159695817490494,0.6723813184701135,0.6452131938857603
cxf,my,8,0,11,Dataset/cxf_500_concatenated.csv,33338,2486,400,0.6580686122179031,98,1234,1131,23,0.048672566371681415,0.07357357357357357,0.8099173553719008,0.1348933241569167,0.6440707284259082,0.49436846339501206
cxf,my,8,0,12,Dataset/cxf_500_concatenated.csv,37006,2486,400,0.6463861614465714,86,929,1436,35,0.048672566371681415,0.08472906403940887,0.7107438016528925,0.15140845070422537,0.6589659811647126,0.6122284794851166
cxf,my,8,0,13,Dataset/cxf_500_concatenated.csv,40158,2486,400,0.6609123468399047,103,1451,914,18,0.048672566371681415,0.06628056628056628,0.8512396694214877,0.12298507462686566,0.6188545070151836,0.4090909090909091
cxf,my,8,0,14,Dataset/cxf_500_concatenated.csv,43932,2486,400,0.6405170083045959,98,1179,1186,23,0.048672566371681415,0.07674236491777604,0.8099173553719008,0.1402002861230329,0.6556986354026522,0.5164923572003218
cxf,my,8,0,15,Dataset/cxf_500_concatenated.csv,47610,2486,400,0.627718198299408,84,934,1431,37,0.048672566371681415,0.0825147347740668,0.6942148760330579,0.14749780509218613,0.6496444359023641,0.6094127111826226
cxf,my,8,0,16,Dataset/cxf_500_concatenated.csv,51092,2486,400,0.6270351707935333,83,921,1444,38,0.048672566371681415,0.08266932270916334,0.6859504132231405,0.14755555555555552,0.6482606188737268,0.6142397425583266
cxf,my,8,0,17,Dataset/cxf_500_concatenated.csv,54272,2486,400,0.6383835772673289,109,1742,623,12,0.048672566371681415,0.05888708806050783,0.9008264462809917,0.11054766734279918,0.5821256967134345,0.2944489139179405
cxf,my,8,0,18,Dataset/cxf_500_concatenated.csv,57136,2486,400,0.6274137397607168,103,1385,980,18,0.048672566371681415,0.06922043010752688,0.8512396694214877,0.12802983219390926,0.6328079953872766,0.4356395816572808
cxf,my,8,0,19,Dataset/cxf_500_concatenated.csv,59698,2486,400,0.6269404689470927,95,1272,1093,26,0.048672566371681415,0.06949524506217995,0.7851239669421488,0.12768817204301075,0.6236402075725543,0.4778761061946903
cxf,my,8,0,20,Dataset/cxf_500_concatenated.csv,62358,2486,400,0.6347925066947937,109,1668,697,12,0.048672566371681415,0.06133933595948227,0.9008264462809917,0.11485774499473131,0.5977705170094176,0.3242156074014481
cxf,my,8,0,21,Dataset/cxf_500_concatenated.csv,64926,2486,400,0.6318520307540894,107,1538,827,14,0.048672566371681415,0.06504559270516717,0.8842975206611571,0.12117780294450736,0.6169901979627139,0.37570394207562346
cxf,my,8,0,22,Dataset/cxf_500_concatenated.csv,67576,2486,400,0.6241170934268406,99,1236,1129,22,0.048672566371681415,0.07415730337078652,0.8181818181818182,0.135989010989011,0.6477801268498944,0.49396621078037006
cxf,my,8,0,23,Dataset/cxf_500_concatenated.csv,69818,2486,400,0.6351810012544904,110,1679,686,11,0.048672566371681415,0.06148686416992733,0.9090909090909091,0.11518324607329843,0.5995771670190275,0.32019308125502816
cxf,my,8,0,24,Dataset/cxf_500_concatenated.csv,71272,2486,400,0.6421840116381645,110,1615,750,11,0.048672566371681415,0.06376811594202898,0.9090909090909091,0.11917659804983748,0.613107822410148,0.34593724859211583
cxf,my,8,0,25,Dataset/cxf_500_concatenated.csv,73516,2486,400,0.6426960080862045,105,1526,839,16,0.048672566371681415,0.06437768240343347,0.8677685950413223,0.11986301369863013,0.6112627330386315,0.3797264682220434
cxf,my,8,0,26,Dataset/cxf_500_concatenated.csv,75498,2486,400,0.6333586275577545,109,1677,688,12,0.048672566371681415,0.06103023516237402,0.9008264462809917,0.11431567907708443,0.5958677685950413,0.32059533386967015
cxf,my,8,0,27,Dataset/cxf_500_concatenated.csv,77374,2486,400,0.6334017738699913,110,1589,776,11,0.048672566371681415,0.06474396703943497,0.9090909090909091,0.1208791208791209,0.6186046511627907,0.3563958165728077
cxf,my,8,0,28,Dataset/cxf_500_concatenated.csv,78992,2486,400,0.6287515088915825,97,1320,1045,24,0.048672566371681415,0.068454481298518,0.8016528925619835,0.12613784135240574,0.6217566788391312,0.4593724859211585
cxf,my,8,0,29,Dataset/cxf_500_concatenated.csv,80332,2486,400,0.634051137500339,108,1550,815,13,0.048672566371681415,0.06513872135102533,0.8925619834710744,0.12141652613827991,0.6185854314818375,0.37127916331456157
cxf,my,8,0,30,Dataset/cxf_500_concatenated.csv,81368,2486,400,0.6248584853278266,91,1147,1218,30,0.048672566371681415,0.07350565428109855,0.7520661157024794,0.13392200147167035,0.6335383432635018,0.5265486725663717
cxf,my,8,0,31,Dataset/cxf_500_concatenated.csv,82562,2486,400,0.6257645818922255,82,981,1384,39,0.048672566371681415,0.07714016933207903,0.6776859504132231,0.13851351351351351,0.6314433980395925,0.589702333065165
cxf,my,9,0,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.5784337520599365,23,979,1480,4,0.01086082059533387,0.022954091816367265,0.8518518518518519,0.04470359572400389,0.7268612654948564,0.6045856798069188
cxf,my,9,0,2,Dataset/cxf_500_concatenated.csv,5940,2486,400,0.6459878087043762,92,1121,1244,29,0.048672566371681415,0.07584501236603462,0.7603305785123967,0.13793103448275862,0.6431674034211031,0.5374094931617055
cxf,my,9,0,3,Dataset/cxf_500_concatenated.csv,9984,2486,400,0.6386950612068176,107,1375,990,14,0.048672566371681415,0.07219973009446694,0.8842975206611571,0.13349968808484095,0.6514510859119739,0.4412711182622687
cxf,my,9,0,4,Dataset/cxf_500_concatenated.csv,13830,2486,400,0.6454220712184906,97,1153,1212,24,0.048672566371681415,0.0776,0.8016528925619835,0.1415025528811087,0.6570632327503363,0.5265486725663717
cxf,my,9,0,5,Dataset/cxf_500_concatenated.csv,15492,2486,400,0.6532330513000488,100,1249,1116,21,0.048672566371681415,0.07412898443291327,0.8264462809917356,0.1360544217687075,0.6491639438785316,0.4891391794046661
cxf,my,9,0,6,Dataset/cxf_500_concatenated.csv,18298,2486,400,0.649788111448288,69,681,1684,52,0.048672566371681415,0.092,0.5702479338842975,0.1584385763490241,0.6411493369210072,0.7051488334674175
cxf,my,9,0,7,Dataset/cxf_500_concatenated.csv,21318,2486,400,0.6503380735715231,93,1145,1220,28,0.048672566371681415,0.07512116316639741,0.768595041322314,0.1368653421633554,0.6422256390543917,0.5281576830249397
cxf,my,9,0,8,Dataset/cxf_500_concatenated.csv,21414,2486,400,0.5932107965151469,36,261,2104,85,0.048672566371681415,0.12121212121212122,0.2975206611570248,0.1722488038277512,0.593580626561599,0.8608205953338697
cxf,my,9,0,9,Dataset/cxf_500_concatenated.csv,25538,2486,400,0.650117019812266,68,584,1781,53,0.048672566371681415,0.10429447852760736,0.5619834710743802,0.1759379042690815,0.6575245050932155,0.7437650844730491
cxf,my,9,0,10,Dataset/cxf_500_concatenated.csv,29542,2486,400,0.6590788761774699,84,911,1454,37,0.048672566371681415,0.08442211055276382,0.6942148760330579,0.15053763440860213,0.654507015183548,0.6186645213193885
cxf,my,9,0,11,Dataset/cxf_500_concatenated.csv,33338,2486,400,0.6572435945272446,102,1216,1149,19,0.048672566371681415,0.07738998482549317,0.8429752066115702,0.14176511466296038,0.6644051508744955,0.503218020917136
cxf,my,9,0,12,Dataset/cxf_500_concatenated.csv,37006,2486,400,0.6546966433525085,104,1356,1009,17,0.048672566371681415,0.07123287671232877,0.859504132231405,0.13156230234029095,0.6430713050163368,0.4477071600965406
cxf,my,9,0,13,Dataset/cxf_500_concatenated.csv,40158,2486,400,0.6487534999847412,105,1428,937,16,0.048672566371681415,0.0684931506849315,0.8677685950413223,0.12696493349455865,0.6319815491062848,0.41914722445695896
cxf,my,9,0,14,Dataset/cxf_500_concatenated.csv,43932,2486,400,0.6474953770637513,106,1563,802,15,0.048672566371681415,0.06351108448172559,0.8760330578512396,0.11843575418994413,0.6075725542955988,0.36524537409493163
cxf,my,9,0,15,Dataset/cxf_500_concatenated.csv,47610,2486,400,0.63276447057724,89,1086,1279,32,0.048672566371681415,0.07574468085106383,0.7355371900826446,0.13734567901234568,0.6381702863732461,0.5502815768302494
cxf,my,9,0,16,Dataset/cxf_500_concatenated.csv,51092,2486,400,0.6355405151844025,110,1690,675,11,0.048672566371681415,0.06111111111111111,0.9090909090909091,0.11452368558042686,0.5972515856236786,0.3157683024939662
cxf,my,9,0,17,Dataset/cxf_500_concatenated.csv,54272,2486,400,0.6400324702262878,111,1703,662,10,0.048672566371681415,0.061190738699007714,0.9173553719008265,0.11472868217054263,0.598635402652316,0.31094127111826225
cxf,my,9,0,18,Dataset/cxf_500_concatenated.csv,57136,2486,400,0.6352635423342387,112,1773,592,9,0.048672566371681415,0.059416445623342175,0.9256198347107438,0.11166500498504486,0.5879684797232366,0.2831858407079646
cxf,my,9,0,19,Dataset/cxf_500_concatenated.csv,59698,2486,400,0.6285577615102133,100,1357,1008,21,0.048672566371681415,0.06863417982155114,0.8264462809917356,0.1267427122940431,0.6263309629060158,0.4456958970233307
cxf,my,9,0,20,Dataset/cxf_500_concatenated.csv,62358,2486,400,0.6290502292769296,109,1622,743,12,0.048672566371681415,0.06296938186019642,0.9008264462809917,0.11771058315334773,0.6074956755717855,0.34271922767497986
cxf,my,9,0,21,Dataset/cxf_500_concatenated.csv,64926,2486,400,0.6343018157141549,107,1498,867,14,0.048672566371681415,0.06666666666666667,0.8842975206611571,0.12398609501738123,0.6254468575821641,0.3917940466613033
cxf,my,9,0,22,Dataset/cxf_500_concatenated.csv,67576,2486,400,0.6255357010023934,99,1295,1070,22,0.048672566371681415,0.07101865136298421,0.8181818181818182,0.13069306930693067,0.6353065539112052,0.47023330651649237
cxf,my,9,0,23,Dataset/cxf_500_concatenated.csv,69818,2486,400,0.6355893015861511,110,1656,709,11,0.048672566371681415,0.0622876557191393,0.9090909090909091,0.11658717541070482,0.6044397463002115,0.32944489139179406
cxf,my,9,0,24,Dataset/cxf_500_concatenated.csv,71272,2486,400,0.6367622315883636,108,1601,764,13,0.048672566371681415,0.06319485078993564,0.8925619834710744,0.11803278688524592,0.6078031904670382,0.3507642799678198
cxf,my,9,0,25,Dataset/cxf_500_concatenated.csv,73516,2486,400,0.6377700790762901,109,1687,678,12,0.048672566371681415,0.060690423162583516,0.9008264462809917,0.11371935315597287,0.5937536036901787,0.3165728077232502
cxf,my,9,0,26,Dataset/cxf_500_concatenated.csv,75498,2486,400,0.634137935936451,110,1556,809,11,0.048672566371681415,0.06602641056422569,0.9090909090909091,0.12311135982092894,0.6255813953488372,0.3696701528559936
cxf,my,9,0,27,Dataset/cxf_500_concatenated.csv,77374,2486,400,0.6325021609663963,107,1560,805,14,0.048672566371681415,0.06418716256748651,0.8842975206611571,0.1196868008948546,0.6123390351720162,0.3668543845534996
cxf,my,9,0,28,Dataset/cxf_500_concatenated.csv,78992,2486,400,0.6321783140301704,105,1524,841,16,0.048672566371681415,0.06445672191528545,0.8677685950413223,0.12000000000000001,0.6116855660196041,0.3805309734513274
cxf,my,9,0,29,Dataset/cxf_500_concatenated.csv,80332,2486,400,0.6415607002046373,108,1572,793,13,0.048672566371681415,0.06428571428571428,0.8925619834710744,0.11993337034980565,0.6139342686911398,0.36242960579243766
cxf,my,9,0,30,Dataset/cxf_500_concatenated.csv,81368,2486,400,0.6337039338217841,109,1663,702,12,0.048672566371681415,0.061512415349887134,0.9008264462809917,0.11516111991547807,0.5988275994618488,0.3262268704746581
cxf,my,9,0,31,Dataset/cxf_500_concatenated.csv,82562,2486,400,0.6320574482282003,108,1494,871,13,0.048672566371681415,0.06741573033707865,0.8925619834710744,0.1253627394080093,0.6304247549490679,0.3938053097345133
cxf,my,10,0,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.5911374092102051,25,1146,1313,2,0.01086082059533387,0.02134927412467976,0.9259259259259259,0.041736227045075125,0.7299414094859398,0.5382139983909895
cxf,my,10,0,2,Dataset/cxf_500_concatenated.csv,5940,2486,400,0.6847644448280334,114,1748,617,7,0.048672566371681415,0.061224489795918366,0.9421487603305785,0.11497730711043871,0.6015183547953105,0.2940466613032985
cxf,my,10,0,3,Dataset/cxf_500_concatenated.csv,9984,2486,400,0.653186559677124,94,1225,1140,27,0.048672566371681415,0.0712661106899166,0.7768595041322314,0.13055555555555554,0.6294445512204497,0.49637972646822204
cxf,my,10,0,4,Dataset/cxf_500_concatenated.csv,13830,2486,400,0.6427542567253113,97,1278,1087,24,0.048672566371681415,0.07054545454545455,0.8016528925619835,0.12967914438502676,0.6306361714395541,0.4762670957361223
cxf,my,10,0,5,Dataset/cxf_500_concatenated.csv,15492,2486,400,0.6507395207881927,79,785,1580,42,0.048672566371681415,0.09143518518518519,0.6528925619834711,0.16040609137055836,0.6604843359600231,0.66733708769107
cxf,my,10,0,6,Dataset/cxf_500_concatenated.csv,18298,2486,400,0.6542265713214874,86,875,1490,35,0.048672566371681415,0.08949011446409989,0.7107438016528925,0.15896487985212568,0.6703824716509705,0.6339501206757844
cxf,my,10,0,7,Dataset/cxf_500_concatenated.csv,21318,2486,400,0.6480025847752889,81,837,1528,40,0.048672566371681415,0.08823529411764706,0.6694214876033058,0.15591915303176132,0.657755141264655,0.6472244569589702
cxf,my,10,0,8,Dataset/cxf_500_concatenated.csv,21414,2486,400,0.5932509303092957,41,274,2091,80,0.048672566371681415,0.13015873015873017,0.33884297520661155,0.18807339449541285,0.611493369210071,0.8576025744167337
cxf,my,10,0,9,Dataset/cxf_500_concatenated.csv,25538,2486,400,0.6520948608716329,72,668,1697,49,0.048672566371681415,0.0972972972972973,0.5950413223140496,0.1672473867595819,0.6562944455122045,0.7115848753016895
cxf,my,10,0,10,Dataset/cxf_500_concatenated.csv,29542,2486,400,0.6548391977945963,66,643,1722,55,0.048672566371681415,0.0930888575458392,0.5454545454545454,0.15903614457831325,0.6367864693446088,0.7192276749798874
cxf,my,10,0,11,Dataset/cxf_500_concatenated.csv,33338,2486,400,0.662025585770607,102,1291,1074,19,0.048672566371681415,0.0732232591529074,0.8429752066115702,0.13474240422721268,0.6485489140880261,0.47304907481898634
cxf,my,10,0,12,Dataset/cxf_500_concatenated.csv,37006,2486,400,0.6557268053293228,105,1373,992,16,0.048672566371681415,0.07104194857916103,0.8677685950413223,0.13133208255159476,0.643609456083029,0.4412711182622687
cxf,my,10,0,13,Dataset/cxf_500_concatenated.csv,40158,2486,400,0.655342161655426,109,1538,827,12,0.048672566371681415,0.06618093503339405,0.9008264462809917,0.12330316742081447,0.6252546607726311,0.37650844730490746
cxf,my,10,0,14,Dataset/cxf_500_concatenated.csv,43932,2486,400,0.6404571294784546,102,1317,1048,19,0.048672566371681415,0.07188160676532769,0.8429752066115702,0.13246753246753246,0.6430520853353834,0.46259050683829445
cxf,my,10,0,15,Dataset/cxf_500_concatenated.csv,47610,2486,400,0.6434009790420532,110,1646,719,11,0.048672566371681415,0.06264236902050115,0.9090909090909091,0.11720831113478958,0.606553911205074,0.333467417538214
cxf,my,10,0,16,Dataset/cxf_500_concatenated.csv,51092,2486,400,0.6414763331413269,111,1755,610,10,0.048672566371681415,0.0594855305466238,0.9173553719008265,0.1117262204328133,0.5876417451470306,0.2900241351568785
cxf,my,10,0,17,Dataset/cxf_500_concatenated.csv,54272,2486,400,0.6338577568531036,115,1834,531,6,0.048672566371681415,0.05900461775269369,0.9504132231404959,0.11111111111111112,0.5874687680184509,0.2598551890587289
cxf,my,10,0,18,Dataset/cxf_500_concatenated.csv,57136,2486,400,0.6228659451007843,81,1022,1343,40,0.048672566371681415,0.07343608340888486,0.6694214876033058,0.1323529411764706,0.6186430905246973,0.5728077232502011
cxf,my,10,0,19,Dataset/cxf_500_concatenated.csv,59698,2486,400,0.6342149277528127,112,1732,633,9,0.048672566371681415,0.06073752711496746,0.9256198347107438,0.11399491094147582,0.5966365558331732,0.2996781979082864
cxf,my,10,0,20,Dataset/cxf_500_concatenated.csv,62358,2486,400,0.6331077899251666,111,1766,599,10,0.048672566371681415,0.05913692061800746,0.9173553719008265,0.1111111111111111,0.5853161637516817,0.2855993563958166
cxf,my,10,0,21,Dataset/cxf_500_concatenated.csv,64926,2486,400,0.635006206376212,110,1587,778,11,0.048672566371681415,0.0648202710665881,0.9090909090909091,0.12101210121012101,0.6190274841437632,0.3572003218020917
cxf,my,10,0,22,Dataset/cxf_500_concatenated.csv,67576,2486,400,0.6334981577736991,111,1701,664,10,0.048672566371681415,0.061258278145695365,0.9173553719008265,0.11484738748060011,0.5990582356332885,0.31174577634754624
cxf,my,10,0,23,Dataset/cxf_500_concatenated.csv,69818,2486,400,0.6358687962804522,110,1623,742,11,0.048672566371681415,0.06347374495095211,0.9090909090909091,0.1186623516720604,0.6114164904862579,0.34271922767497986
cxf,my,10,0,24,Dataset/cxf_500_concatenated.csv,71272,2486,400,0.640411876142025,110,1678,687,11,0.048672566371681415,0.06152125279642058,0.9090909090909091,0.11524358302776322,0.5997885835095138,0.32059533386967015
cxf,my,10,0,25,Dataset/cxf_500_concatenated.csv,73516,2486,400,0.6399855464696884,107,1592,773,14,0.048672566371681415,0.062978222483814,0.8842975206611571,0.11758241758241758,0.6055737074764559,0.35398230088495575
cxf,my,10,0,26,Dataset/cxf_500_concatenated.csv,75498,2486,400,0.633946031332016,108,1528,837,13,0.048672566371681415,0.06601466992665037,0.8925619834710744,0.12293682413204325,0.6232365942725351,0.3801287208366854
cxf,my,10,0,27,Dataset/cxf_500_concatenated.csv,77374,2486,400,0.6322998777031898,106,1660,705,15,0.048672566371681415,0.06002265005662514,0.8760330578512396,0.11234764175940647,0.5870651547184317,0.3262268704746581
cxf,my,10,0,28,Dataset/cxf_500_concatenated.csv,78992,2486,400,0.6443206071853638,105,1376,989,16,0.048672566371681415,0.07089804186360567,0.8677685950413223,0.13108614232209737,0.6429752066115703,0.44006436041834274
cxf,my,10,0,29,Dataset/cxf_500_concatenated.csv,80332,2486,400,0.6411087049378289,106,1521,844,15,0.048672566371681415,0.06515058389674247,0.8760330578512396,0.12128146453089246,0.6164520468960215,0.3821399839098954
cxf,my,10,0,30,Dataset/cxf_500_concatenated.csv,81368,2486,400,0.6363775995042589,110,1694,671,11,0.048672566371681415,0.06097560975609756,0.9090909090909091,0.11428571428571428,0.5964059196617336,0.3141592920353982
cxf,my,10,0,31,Dataset/cxf_500_concatenated.csv,82562,2486,400,0.6327516701486375,108,1571,794,13,0.048672566371681415,0.06432400238237046,0.8925619834710744,0.12,0.614145685181626,0.36283185840707965
cxf,my,11,0,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.5719352960586548,21,786,1673,6,0.01086082059533387,0.026022304832713755,0.7777777777777778,0.05035971223021583,0.729067823415119,0.6814159292035398
cxf,my,11,0,2,Dataset/cxf_500_concatenated.csv,5940,2486,400,0.6576536893844604,104,1384,981,17,0.048672566371681415,0.06989247311827956,0.859504132231405,0.12927284027346178,0.6371516432827216,0.4364440868865648
cxf,my,11,0,3,Dataset/cxf_500_concatenated.csv,9984,2486,400,0.6543629169464111,98,1287,1078,23,0.048672566371681415,0.07075812274368232,0.8099173553719008,0.13014608233731742,0.6328656544301364,0.47304907481898634
cxf,my,11,0,4,Dataset/cxf_500_concatenated.csv,13830,2486,400,0.6443037390708923,101,1358,1007,20,0.048672566371681415,0.06922549691569568,0.8347107438016529,0.12784810126582277,0.6302517778204882,0.4456958970233307
cxf,my,11,0,5,Dataset/cxf_500_concatenated.csv,15492,2486,400,0.6490696966648102,80,888,1477,41,0.048672566371681415,0.08264462809917356,0.6611570247933884,0.14692378328741967,0.6428406688448973,0.6263073209975865
cxf,my,11,0,6,Dataset/cxf_500_concatenated.csv,18298,2486,400,0.6485005915164948,76,784,1581,45,0.048672566371681415,0.08837209302325581,0.628099173553719,0.15494393476044854,0.6482990582356334,0.666532582461786
cxf,my,11,0,7,Dataset/cxf_500_concatenated.csv,21318,2486,400,0.6488617658615112,68,561,1804,53,0.048672566371681415,0.10810810810810811,0.5619834710743802,0.18133333333333335,0.6623870843743993,0.7530168946098149
cxf,my,11,0,8,Dataset/cxf_500_concatenated.csv,21414,2486,400,0.5943933924039205,29,178,2187,92,0.048672566371681415,0.14009661835748793,0.2396694214876033,0.17682926829268295,0.5822025754372478,0.8913917940466614
cxf,my,11,0,9,Dataset/cxf_500_concatenated.csv,25538,2486,400,0.6504116058349609,72,741,1624,49,0.048672566371681415,0.08856088560885608,0.5950413223140496,0.15417558886509633,0.6408610417067077,0.6822204344328238
cxf,my,11,0,10,Dataset/cxf_500_concatenated.csv,29542,2486,400,0.6599366267522176,77,816,1549,44,0.048672566371681415,0.08622620380739082,0.6363636363636364,0.15187376725838267,0.6456659619450318,0.6540627514078842
cxf,my,11,0,11,Dataset/cxf_500_concatenated.csv,33338,2486,400,0.6581712365150452,91,1043,1322,30,0.048672566371681415,0.08024691358024691,0.7520661157024794,0.1450199203187251,0.6555256582740726,0.5683829444891392
cxf,my,11,0,12,Dataset/cxf_500_concatenated.csv,37006,2486,400,0.6533746868371964,104,1404,961,17,0.048672566371681415,0.06896551724137931,0.859504132231405,0.12768569674647023,0.6329233134729964,0.42839903459372486
cxf,my,11,0,13,Dataset/cxf_500_concatenated.csv,40158,2486,400,0.6536651492118836,100,1239,1126,21,0.048672566371681415,0.07468259895444361,0.8264462809917356,0.136986301369863,0.6512781087833941,0.49316170555108607
cxf,my,11,0,14,Dataset/cxf_500_concatenated.csv,43932,2486,400,0.6289769411087036,71,701,1664,50,0.048672566371681415,0.09196891191709844,0.5867768595041323,0.15901455767077266,0.6451854699211993,0.6979082864038616
cxf,my,11,0,15,Dataset/cxf_500_concatenated.csv,47610,2486,400,0.633421778678894,101,1404,961,20,0.048672566371681415,0.06710963455149502,0.8347107438016529,0.12423124231242312,0.6205266192581204,0.42719227674979887
cxf,my,11,0,16,Dataset/cxf_500_concatenated.csv,51092,2486,400,0.637912780046463,111,1729,636,10,0.048672566371681415,0.06032608695652174,0.9173553719008265,0.11320754716981132,0.5931385738996733,0.3004827031375704
cxf,my,11,0,17,Dataset/cxf_500_concatenated.csv,54272,2486,400,0.6307495335737864,108,1491,874,13,0.048672566371681415,0.0675422138836773,0.8925619834710744,0.12558139534883722,0.6310590044205266,0.39501206757843926
cxf,my,11,0,18,Dataset/cxf_500_concatenated.csv,57136,2486,400,0.62828661998113,107,1633,732,14,0.048672566371681415,0.06149425287356322,0.8842975206611571,0.11499193981730252,0.5969056313665193,0.337489943684634
cxf,my,11,0,19,Dataset/cxf_500_concatenated.csv,59698,2486,400,0.6276454230149587,77,946,1419,44,0.048672566371681415,0.07526881720430108,0.6363636363636364,0.1346153846153846,0.6181818181818182,0.6017699115044248
cxf,my,11,0,20,Dataset/cxf_500_concatenated.csv,62358,2486,400,0.6315688831465585,110,1649,716,11,0.048672566371681415,0.06253553155201819,0.9090909090909091,0.11702127659574467,0.6059196617336152,0.33226065969428803
cxf,my,11,0,21,Dataset/cxf_500_concatenated.csv,64926,2486,400,0.6287448235920498,105,1312,1053,16,0.048672566371681415,0.07410021171489062,0.8677685950413223,0.13654096228868662,0.6565058620026907,0.4658085277554304
cxf,my,11,0,22,Dataset/cxf_500_concatenated.csv,67576,2486,400,0.6360553247588021,113,1723,642,8,0.048672566371681415,0.061546840958605666,0.9338842975206612,0.11548288196218703,0.6026715356525082,0.30370072405470633
cxf,my,11,0,23,Dataset/cxf_500_concatenated.csv,69818,2486,400,0.6368325267519269,111,1792,573,10,0.048672566371681415,0.05832895428271151,0.9173553719008265,0.10968379446640317,0.579819334999039,0.2751407884151247
cxf,my,11,0,24,Dataset/cxf_500_concatenated.csv,71272,2486,400,0.6382020711898804,108,1637,728,13,0.048672566371681415,0.061891117478510026,0.8925619834710744,0.1157556270096463,0.600192196809533,0.336283185840708
cxf,my,11,0,25,Dataset/cxf_500_concatenated.csv,73516,2486,400,0.6359227076172829,112,1687,678,9,0.048672566371681415,0.0622568093385214,0.9256198347107438,0.11666666666666667,0.6061502979050548,0.3177795655671762
cxf,my,11,0,26,Dataset/cxf_500_concatenated.csv,75498,2486,400,0.6406851038336754,108,1554,811,13,0.048672566371681415,0.06498194945848375,0.8925619834710744,0.12114413909141894,0.6177397655198924,0.3696701528559936
cxf,my,11,0,27,Dataset/cxf_500_concatenated.csv,77374,2486,400,0.6249009519815445,84,1058,1307,37,0.048672566371681415,0.07355516637478109,0.6942148760330579,0.1330166270783848,0.623428791082068,0.5595333869670153
cxf,my,11,0,28,Dataset/cxf_500_concatenated.csv,78992,2486,400,0.6362042501568794,109,1514,851,12,0.048672566371681415,0.06715958102279729,0.9008264462809917,0.125,0.6303286565443014,0.38616251005631536
cxf,my,11,0,29,Dataset/cxf_500_concatenated.csv,80332,2486,400,0.6414216823048062,107,1525,840,14,0.048672566371681415,0.06556372549019608,0.8842975206611571,0.12207644038790645,0.6197386123390352,0.3809332260659694
cxf,my,11,0,30,Dataset/cxf_500_concatenated.csv,81368,2486,400,0.6421551704406738,105,1516,849,16,0.048672566371681415,0.0647748303516348,0.8677685950413223,0.12055109070034443,0.6133768979434941,0.3837489943684634
cxf,my,11,0,31,Dataset/cxf_500_concatenated.csv,82562,2486,400,0.6501211921374003,98,1412,953,23,0.048672566371681415,0.06490066225165562,0.8099173553719008,0.12017167381974249,0.6064385931193542,0.4227674979887369
cxf,my,12,0,1,Dataset/cxf_500_concatenated.csv,4688,2486,400,0.5845317244529724,24,1033,1426,3,0.01086082059533387,0.02270577105014191,0.8888888888888888,0.04428044280442805,0.734399710812887,0.583266291230893
cxf,my,12,0,2,Dataset/cxf_500_concatenated.csv,5940,2486,400,0.6446628570556641,96,1225,1140,25,0.048672566371681415,0.07267221801665405,0.7933884297520661,0.13314840499306518,0.6377090140303671,0.49718423169750603
